-0.015508581	1.0012361
0.06411453	0.99950576
0.12711187	0.99529314
0.20006485	0.99107224
0.24646945	0.98687345
0.29617056	0.9810078
0.3558053	0.9734698
1.4748203	0.77201676
0.43863684	0.9634164
0.49164551	0.95671594
0.5413466	0.9508503
0.58439964	0.94415814
0.62411207	0.93580467
0.66384655	0.9291153
0.71680015	0.9182547
0.7730833	0.9082234
0.8293224	0.8948639
0.882276	0.88400334
0.9385592	0.873972
0.9782606	0.8647865
1.0212916	0.8564303
1.0775747	0.84639895
1.1305172	0.8347063
1.1702298	0.8263529
1.2132827	0.8196607
1.2563357	0.81296855
1.3093004	0.80294
1.35565	0.794581
1.4085925	0.7828884
1.5178512	0.76366055
1.577464	0.7544585
1.6436807	0.7427548
1.6833932	0.73440135
1.7529615	0.725191
1.8390566	0.71097463
1.9085809	0.6984362
1.9781272	0.6875618
2.05764	0.67751116
2.1139123	0.6666478
2.196755	0.65742636
2.2663012	0.64655197
2.3359027	0.63983774
2.405449	0.62896335
2.498258	0.6205657
2.5744746	0.61218184
2.6606247	0.6021257
2.7467859	0.5929015
2.8296833	0.5878403
2.9092183	0.5794537
3.0186203	0.5710423
3.0815737	0.56350154
3.1644711	0.5584403
3.2506764	0.5525443
3.3268929	0.5441605
3.4263833	0.53908545
3.5159068	0.5331867
3.5921564	0.5272989
3.6916246	0.52055985
3.7778409	0.51549584
3.8905833	0.50874573
3.9668438	0.50369
4.0497527	0.49946082
4.149221	0.49272174
4.258667	0.4876384
4.3415756	0.48340923
4.4344397	0.47917175
4.5272818	0.4732702
4.6267724	0.46819517
4.709692	0.46479803
4.7793264	0.46057987
4.868872	0.45634517
4.9385395	0.4546231
4.9982514	0.45290935
